Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Income share held by highest 20%,SI.DST.05TH.20,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,44.4
Income share held by highest 20%,SI.DST.05TH.20,"Gambia, The",GMB,..,..,..,..,49.8,..,..,..,..,43.6,..,..
Income share held by highest 20%,SI.DST.05TH.20,Georgia,GEO,..,46.2,44.5,44.5,46,45.6,45.2,44.8,44.1,43.4,43.6,..
Income share held by highest 20%,SI.DST.05TH.20,Germany,DEU,..,37.7,..,..,38.8,39.1,..,39.5,..,39.7,..,..
Income share held by highest 20%,SI.DST.05TH.20,Ghana,GHA,..,..,..,..,..,..,48.3,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Greece,GRC,..,..,40.9,40.9,41,41,42.1,42.1,41.8,41.8,..,..
Income share held by highest 20%,SI.DST.05TH.20,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Guatemala,GTM,..,59.2,..,..,..,..,..,..,53.6,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Guinea,GIN,..,..,..,..,..,..,41.5,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Guinea-Bissau,GNB,..,..,..,..,56.7,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Haiti,HTI,..,..,..,..,..,..,47.1,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Honduras,HND,61.2,..,59.2,55.4,57.1,60.2,59.9,56.7,55.1,54,54.2,..
Income share held by highest 20%,SI.DST.05TH.20,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Hungary,HUN,..,..,36.4,35.9,37.7,37.6,38.6,39.3,38.7,38.4,..,..
Income share held by highest 20%,SI.DST.05TH.20,Iceland,ISL,..,..,40.8,38.1,36,36.2,36.3,35.3,37.3,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,India,IND,..,..,..,..,..,44,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Indonesia,IDN,0,0,0,0,0,0,0,47.4,0,0,0,0
Income share held by highest 20%,SI.DST.05TH.20,"Iran, Islamic Rep.",IRN,49.4,..,..,47.8,..,..,..,44.6,45.6,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Iraq,IRQ,..,..,..,..,..,..,38.5,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Ireland,IRL,..,..,39.3,40.7,40.2,40.7,41.1,41.3,40.1,40.2,..,..
Income share held by highest 20%,SI.DST.05TH.20,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Israel,ISR,..,..,..,..,47.3,..,46.1,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Italy,ITA,..,..,40.8,40.7,41.4,41.7,41.7,41.3,41,41.3,..,..
Income share held by highest 20%,SI.DST.05TH.20,Jamaica,JAM,47.9,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Japan,JPN,..,..,39.7,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Jordan,JOR,..,..,41.7,..,42.4,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Kazakhstan,KAZ,..,..,38.2,37.8,37.7,37.6,37.7,36.9,37,36.9,..,..
Income share held by highest 20%,SI.DST.05TH.20,Kenya,KEN,..,..,..,..,..,..,..,..,..,47.5,..,..
Income share held by highest 20%,SI.DST.05TH.20,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Korea, Rep.",KOR,..,..,39.7,..,39.4,..,39,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Kosovo,XKX,..,..,..,40.2,41.5,37.1,37.9,36.2,36.5,36.1,36.1,..
Income share held by highest 20%,SI.DST.05TH.20,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Kyrgyz Republic,KGZ,..,40.2,40,39.3,39.2,37.7,37.3,38.3,37,38.8,37.2,..
Income share held by highest 20%,SI.DST.05TH.20,Lao PDR,LAO,..,..,..,..,..,..,44.6,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Latvia,LVA,..,..,43.5,42.6,41.7,42.8,42.3,42.6,42.2,41.5,..,..
Income share held by highest 20%,SI.DST.05TH.20,Lebanon,LBN,..,..,..,..,..,40,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Lesotho,LSO,..,..,..,..,58.2,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Liberia,LBR,..,..,..,..,..,..,..,..,41.3,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Lithuania,LTU,..,..,42.8,43.4,40.3,39.9,42,42.5,44.1,44.1,..,..
Income share held by highest 20%,SI.DST.05TH.20,Luxembourg,LUX,..,..,40.7,39.2,38.8,39.9,41.7,39.7,39.1,41,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Macedonia, FYR",MKD,..,..,..,47.1,44,44.2,43.3,42.1,41,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Madagascar,MDG,..,..,..,..,49.5,..,49.4,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Malawi,MWI,..,..,..,..,51.8,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Malaysia,MYS,..,..,50.8,..,..,49.6,..,47.7,..,47.3,..,..
Income share held by highest 20%,SI.DST.05TH.20,Maldives,MDV,..,..,..,45,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Mali,MLI,..,..,..,41.3,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Malta,MLT,..,..,37.5,38.6,37.6,37.8,38,37.7,37.8,38.1,..,..
Income share held by highest 20%,SI.DST.05TH.20,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Mauritania,MRT,..,45.7,42.4,..,..,..,..,..,40.2,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Mauritius,MUS,..,..,..,..,..,..,43.9,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Mexico,MEX,..,56.5,50.7,..,51.3,..,51.6,..,52.2,..,50.1,..
Income share held by highest 20%,SI.DST.05TH.20,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,46,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Moldova,MDA,..,43.8,42.4,40.6,40.3,39.3,38.4,37.8,36.6,36.9,36.6,..
Income share held by highest 20%,SI.DST.05TH.20,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Mongolia,MNG,..,..,..,..,41.1,42,41.7,..,40.3,..,40.6,..
Income share held by highest 20%,SI.DST.05TH.20,Montenegro,MNE,..,..,39.2,39.6,37.2,39.3,40.1,40.3,40.5,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Morocco,MAR,46.3,47.8,..,..,..,..,..,47,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Mozambique,MOZ,..,..,51.4,..,..,..,..,..,59.5,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Myanmar,MMR,..,..,..,..,..,..,..,..,..,45.7,..,..
Income share held by highest 20%,SI.DST.05TH.20,Namibia,NAM,..,..,..,66.4,..,..,..,..,..,63.7,..,..
Income share held by highest 20%,SI.DST.05TH.20,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Nepal,NPL,..,..,..,..,41.5,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Netherlands,NLD,..,..,38.1,36.9,36.9,37,36.9,37.2,37.7,37.3,..,..
Income share held by highest 20%,SI.DST.05TH.20,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Nicaragua,NIC,..,..,..,49.9,..,..,..,..,52.1,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Niger,NER,..,..,..,..,..,40.8,..,..,42.4,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Nigeria,NGA,..,..,..,49,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Norway,NOR,..,..,36.2,35.6,35.2,34.8,35.2,35.7,35.9,36.5,..,..
Income share held by highest 20%,SI.DST.05TH.20,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Pakistan,PAK,41.8,..,..,..,39.7,40.7,..,40.3,..,42.8,..,..
Income share held by highest 20%,SI.DST.05TH.20,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Panama,PAN,..,60.3,57.5,56.5,56.1,55.8,56.2,56,54.9,55.3,54.8,..
Income share held by highest 20%,SI.DST.05TH.20,Papua New Guinea,PNG,..,..,..,47.3,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Paraguay,PRY,47.1,..,55.7,53.9,55.6,56.7,52.5,53.1,55.6,52.7,53.1,..
Income share held by highest 20%,SI.DST.05TH.20,Peru,PER,..,53.6,52.1,51.9,50.5,49.7,49.5,49.1,48.5,48.8,48.9,..
Income share held by highest 20%,SI.DST.05TH.20,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Portugal,PRT,..,..,44.1,42.5,43.4,43.8,43.2,43.1,42.6,42.7,..,..
Income share held by highest 20%,SI.DST.05TH.20,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Romania,ROU,..,..,42.3,41.5,41.1,41.2,41.8,41.6,40.7,40.7,..,..
Income share held by highest 20%,SI.DST.05TH.20,Russian Federation,RUS,..,43.7,48.5,47.1,46.6,47,47.8,48,47.1,45.3,..,..
Income share held by highest 20%,SI.DST.05TH.20,Rwanda,RWA,..,54.9,..,..,54.1,..,..,52.2,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Samoa,WSM,..,..,49.2,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sao Tome and Principe,STP,..,40.2,..,..,39.5,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Senegal,SEN,..,..,..,..,..,46.9,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Seychelles,SYC,..,..,..,..,..,..,..,53,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sierra Leone,SLE,..,..,..,..,..,42.4,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Slovak Republic,SVK,..,..,35.6,36.1,36.1,35.4,34.9,36.4,34.5,35,..,..
Income share held by highest 20%,SI.DST.05TH.20,Slovenia,SVN,..,..,34,34.7,34.7,34.8,35.2,35.6,35.4,35.1,..,..
Income share held by highest 20%,SI.DST.05TH.20,Solomon Islands,SLB,..,..,..,..,..,..,..,44.6,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,South Africa,ZAF,..,62.7,68.7,..,68.9,..,..,..,68.2,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,South Sudan,SSD,..,..,..,50.6,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Spain,ESP,..,..,41,41.4,41.7,41.7,41.6,41.9,41.9,42.1,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sri Lanka,LKA,41.7,..,..,44.7,..,..,47,..,..,..,47.6,..
Income share held by highest 20%,SI.DST.05TH.20,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sudan,SDN,..,..,..,42.4,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Sweden,SWE,..,..,36.9,36.2,36.6,36.3,36.3,37,37,37.6,..,..
Income share held by highest 20%,SI.DST.05TH.20,Switzerland,CHE,..,..,41.3,40.6,40.4,39.7,39.8,40.5,40.5,40.2,..,..
Income share held by highest 20%,SI.DST.05TH.20,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tajikistan,TJK,..,..,..,39.3,..,..,..,..,..,41.7,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tanzania,TZA,..,44.7,..,..,..,45.8,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Thailand,THA,52.2,49.7,47.2,46.5,46.5,45.1,46.3,45.1,44.5,43.8,..,..
Income share held by highest 20%,SI.DST.05TH.20,Timor-Leste,TLS,..,..,..,..,..,..,..,..,38.4,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Togo,TGO,..,..,..,..,..,51.6,..,..,..,48.6,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tonga,TON,..,..,..,44.6,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tunisia,TUN,46.3,47.3,..,..,42.9,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Turkey,TUR,..,..,45.1,45.4,45.2,46.5,46.6,46.6,47.7,49.2,48.3,..
Income share held by highest 20%,SI.DST.05TH.20,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Tuvalu,TUV,..,..,..,..,46.4,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Uganda,UGA,..,..,..,51.2,..,..,48.3,..,..,..,49.8,..
Income share held by highest 20%,SI.DST.05TH.20,Ukraine,UKR,..,..,36.4,35.4,35.2,34.9,35,35.1,34.6,35.6,35.1,..
Income share held by highest 20%,SI.DST.05TH.20,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,United Kingdom,GBR,..,..,41.6,41.7,41.8,40.7,40,40.5,41.2,40.6,..,..
Income share held by highest 20%,SI.DST.05TH.20,United States,USA,..,46,..,..,45.7,..,..,46.4,..,..,46.9,..
Income share held by highest 20%,SI.DST.05TH.20,Uruguay,URY,..,..,50.9,51.1,50.2,48.1,45.9,46.5,46.2,46.1,45.9,..
Income share held by highest 20%,SI.DST.05TH.20,Uzbekistan,UZB,..,43.7,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Vanuatu,VUT,..,..,..,..,44.8,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Vietnam,VNM,..,..,43.5,..,46.3,..,43,..,42.2,..,42.5,..
Income share held by highest 20%,SI.DST.05TH.20,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,West Bank and Gaza,PSE,..,..,..,42.6,43.2,42.5,..,..,..,..,41.1,..
Income share held by highest 20%,SI.DST.05TH.20,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,44.7,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Zambia,ZMB,..,..,..,..,61.1,..,..,..,..,61.3,..,..
Income share held by highest 20%,SI.DST.05TH.20,Zimbabwe,ZWE,..,..,..,..,..,49.7,..,..,..,..,..,..
Income share held by highest 20%,SI.DST.05TH.20,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
